name,ID,quote,speaker_id,recipient_id
Daemon II Blackfyre,Daemon_II_Blackfyre,"Dunk: You're drunk. ""John"": Wonderfully drunk. Wine makes all things possible, Ser Duncan. You'd look a god in white, I think, but if the color does not suit you, perhaps you would prefer to be a lord? Dunk: No, I'd sooner sprout big blue wings and fly. One's as likely as t'other. ""John"": Now you mock me. A true knight would never mock his king.",Duncan_the_Tall,
Daemon II Blackfyre,Daemon_II_Blackfyre,"This pale white castle, you, a dragon bursting from an egg, I dreamed it all, just as I once dreamed of Aegon_Blackfyre Aemon_Blackfyre lying dead. They were twelve and I was only seven, so they laughed at me, and died. I am two-and-twenty now, and I trust my dreams.",Duncan_the_Tall,
Daemon II Blackfyre,Daemon_II_Blackfyre,"""John"": Where are you going, ser? Dunk: To my bed, to sleep. I’m drunk as a dog. ""John"": Be my dog, ser. The night’s alive with promise. We can howl together, and wake the very gods.",Duncan_the_Tall,
Daemon II Blackfyre,Daemon_II_Blackfyre,"Daemon: They cannot cow us, for our cause is just. We'll slash through them and ride hell-bent for King's Landing! Sound the trumpets! We'll make another Redgrass Field today. Squire: Piss on that, fiddle boy. I'd rather live.",,
Daemon II Blackfyre,Daemon_II_Blackfyre,"I will fight you, or the coward Aerys_I_Targaryen, or any champion you care to name.",Brynden_Rivers,
Daemon II Blackfyre,Daemon_II_Blackfyre,His dreams will be the death of all of us.,Gormon_Peake,Duncan_the_Tall
Daemon II Blackfyre,Daemon_II_Blackfyre,Daemon's mine. I will command his Kingsguard. You are not worthy of a white cloak.,Alyn_Cockshaw,Duncan_the_Tall
Daemon II Blackfyre,Daemon_II_Blackfyre,"I wept when Bittersteel carried him off to exile, and again when Lord Gormon_Peake told me he was coming home. But then he saw you upon the road, and forgot that I existed.",Alyn_Cockshaw,Duncan_the_Tall
Daemon II Blackfyre,Daemon_II_Blackfyre,"You would be surprised to know how many lords prefer their kings brave and stupid. Daemon is young and dashing, and looks good on a horse.",Maynard_Plumm,Duncan_the_Tall
Daemon II Blackfyre,Daemon_II_Blackfyre,"There have always been Targaryens who dreamed of things to come, since long before the Conquest, so we should not be surprised if from time to time a Blackfyre displays the gift as well. Daemon dreamed that a dragon would be born at Whitewalls, and it was. The fool just got Aegon_V_Targaryen.",Brynden_Rivers,
Daemon Sand,Daemon_Sand,"He was a boy then, and bastard born, no fit consort for a princess of Dorne, he should have known better. And it was Doran_Martell will, not mine.",Arianne_Martell,
Daemon Sand,Daemon_Sand,"Arianne: Be gentle with Teora_Toland, my lady. I remember when I was her age. Doran_Martell despaired of me, I'm sure. Daemon: I can attest to that.",Arianne_Martell,Nymella_Toland
Daemon Sand,Daemon_Sand,"The man was as smug as he was comely. Of all the knights in Dorne, why did Doran_Martell chose this one to be my shield? He knows our history.",Arianne_Martell,
Daemon Targaryen,Daemon_Targaryen,Dark Sister was made for nobler tasks than slaughtering sheep. She has a thirst for blood.,Corlys_Velaryon,
Daemon Targaryen,Daemon_Targaryen,"The war will end when the heads of the traitors are mounted on spikes above the King's Gate, and not before.",Corlys_Velaryon,
Daemon Targaryen,Daemon_Targaryen,"Aemond: You were a fool to come alone. Daemon: Were I not alone, you would not have come. Aemond: Yet you are, and here I am. You have lived too long, nuncle. Daemon: On that much we agree.",Aemond_Targaryen,
Daemon Targaryen,Daemon_Targaryen,"Over the centuries, House Targaryen has produced both great men and monsters. Prince Daemon was both. In his day there was not a man so admired, so beloved, and so reviled in all Westeros. He was made of light and darkness in equal parts. To some he was a hero, to others the blackest of villains.",Gyldayn,
Daemon Targaryen,Daemon_Targaryen,"On no account can Prince Daemon be allowed to ascend to the Iron Throne. He would be a second Maegor_I_Targaryen, or worse. Better the Rhaenyra_Targaryen than Lord Flea Bottom.",Otto_Hightower,Lord_Hightower
Daemon Targaryen,Daemon_Targaryen,"Make no mistake, should Rhaenyra_Targaryen ever sit the Iron Throne, it will be Lord Flea Bottom who rules us, a king consort as cruel and unforgiving as Maegor_I_Targaryen ever was. My own head will be the first cut off, I do not doubt, but Alicent_Hightower, my daughter, will soon follow.",Otto_Hightower,Viserys_I_Targaryen
Daemon Targaryen,Daemon_Targaryen,"Rhaenyra_Targaryen on Dragonstone is not the threat. No more than Thaddeus_Rowan and these traitors in the Reach. The danger is my uncle. Once Daemon is dead, all these fools flying our sister's banners will run back to their castles and trouble us no more.",Aemond_Targaryen,Criston_Cole
Daemon Targaryen,Daemon_Targaryen,"Manfryd Mooton's captain of the guard: This thing is easily done. The prince sleeps beside Nettles, but he has grown old. Three men should be enough to subdue him should he try to interfere, but I will take six to be certain. Does my lord wish this done tonight? Manfryd Mooton's brother: Six men or sixty, he is still Daemon Targaryen.",Manfryd_Mooton,
Daemon Targaryen,Daemon_Targaryen,Prince Daemon had been the wonder and the terror of his age.,Yandel,
Daemon Targaryen,Daemon_Targaryen,"Prince Daemon, a rogue if there ever was one.",,
Daena Targaryen,Daena_Targaryen,I was born to ride a dragon.,,
Daena Targaryen,Daena_Targaryen,"Daena was Targaryen to the bone; strong, beautiful, willful.",,
Daena Targaryen,Daena_Targaryen,"Lancel: Marriage requires consummation. King Baelor_I_Targaryen was made to wed his sister Daena, but they never lived as man and wife, and he put her aside as soon as he was crowned. Jaime: The realm would have been better served if he had closed his eyes and fucked her. I know enough of history to know that.",Lancel_Lannister,Jaime_Lannister
Daenaera Velaryon,Daenaera_Velaryon,"Brother, if it please you, we have brought your new queen.",Rhaena_Targaryen_(daughter_of_Daemon),Aegon_III_Targaryen
Daenaera Velaryon,Daenaera_Velaryon,"She sparkled, and when she smiled, the singers in the gallery rejoiced, for they knew that here at last was a maid worthy of a song.",Mushroom,
Daenaera Velaryon,Daenaera_Velaryon,"The sound of the queen's laughter was like music to this fool, so sweet that even Aegon_III_Targaryen was known to smile.",Mushroom,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"She is so clever, she will be reading to me before long. She is going to be a great queen, I know it.",Alysanne_Targaryen,Jaehaerys_I_Targaryen
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"You sound a queen already, laying down the law.",Alysanne_Targaryen,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"Alysanne: Daenerys is older. She is first in line; she should be queen. Jaehaerys: She shall be queen, when she and Aemon_Targaryen_(son_of_Jaehaerys_I) marry. They will rule together, just as we have.",Alysanne_Targaryen,Jaehaerys_I_Targaryen
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"Mother, I'm cold.",Alysanne_Targaryen,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),How could this happen? What sin did she commit? Why would the gods take her? How could this happen?,Jaehaerys_I_Targaryen,Barth
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"It was unthinkable that a pureborn princess should die shivering, as if she were some common child. And yet she had. Even as they mourned for her and the sweet soul she had been, Jaehaerys_I_Targaryen and Alysanne_Targaryen must also have been confronting that awful realization. Mayhaps the Targaryens were not so close to gods as they had believed. Mayhaps, in the end, they too were only men.",Gyldayn,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Jaehaerys_I),"... George had some new ideas for some of the names and the stories of the children who died young, and corrected some issues that came out of his original birth order (we actually got the names of all the kids quite late in the production of TWoIaF—literally a month before we had to finalize the book—so there was not much time to interrogate it). However, the stories of those who live to adulthood, as published in TWoIaF, do remain the same (just, of course, much more detailed).",,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Aegon_IV),"Whether Daenerys loved Daemon_I_Blackfyre, as those who rose for the Black Dragon later claimed, who could say? In the years afterward, Daenerys was never aught but a loyal wife to Prince Maron_Martell, and if she mourned Daemon Blackfyre, she left no record of it.",Yandel,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Aegon_IV),"The Water Gardens are my favorite place in this world, ser. Maron_Martell had them built to please his Targaryen bride and free her from the dust and heat of Sunspear. Daenerys was her name. She was sister to King Daeron_II_Targaryen, and it was her marriage that made Dorne part of the Seven Kingdoms. The whole realm knew that the girl loved Daeron's bastard brother Daemon_I_Blackfyre, and was loved by him in turn, but the king was wise enough to see that the good of thousands must come before the desires of two, even if those two were dear to him.",Doran_Martell,Balon_Swann
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Aegon_IV),"As the children splashed in the pools, Daenerys watched from amongst the orange trees, and a realization came to her. She could not tell the highborn from the low. Naked, they were only children. All innocent, all vulnerable, all deserving of long life, love, protection. 'There is your realm,' she told Maron_Martell's_son, 'remember them, in everything you do.' Princess_of_Dorne_(mother_of_Doran) said those same words to me when I was old enough to leave the pools. It is an easy thing for a prince to call the spears, but in the end the children pay the price. For their sake, the wise prince will wage no war without good cause, nor any war he cannot hope to win.",Doran_Martell,Obara_Sand
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Aegon_IV),"Daemon_I_Blackfyre loved the first Daenerys, and rose in rebellion when denied her.",Barristan_Selmy,
Daenerys Targaryen,Daenerys_Targaryen_(daughter_of_Aegon_IV),"A hundred years ago, Daenerys Targaryen came to Dorne to make a peace. Now Daenerys_Targaryen comes to make a war, and Quentyn_Martell will be her king and consort.",Arianne_Martell,
Daenerys Targaryen,Daenerys_Targaryen,"I am blood of the dragon, she told herself. I am Daenerys Stormborn, Princess of Dragonstone, of the blood and seed of Aegon_I_Targaryen.",,
Daenerys Targaryen,Daenerys_Targaryen,"Jorah: You are your brother's sister, in truth. Daenerys: Viserys_Targaryen? Jorah: No. Rhaegar_Targaryen.",Jorah_Mormont,
Daenerys Targaryen,Daenerys_Targaryen,If I look back I am lost.,,
Daenerys Targaryen,Daenerys_Targaryen,Mirri: You are mad. Daenerys: Is it so far from madness to wisdom?,Mirri_Maz_Duur,
Daenerys Targaryen,Daenerys_Targaryen,"No, no, Jorah_Mormont, do not fear for me. The fire is mine. I am Daenerys Stormborn, daughter of dragons, bride of dragons, mother of dragons, don't you see? Don't you SEE?",Drogo,
Daenerys Targaryen,Daenerys_Targaryen,"A queen must listen to all. The highborn and the low, the strong and the weak, the noble and the venal. One voice may speak you false, but in many there is always truth to be found.",Jorah_Mormont,
Daenerys Targaryen,Daenerys_Targaryen,It seems to me that a queen who trusts no one is as foolish as a queen who trusts everyone.,Jorah_Mormont,
Daenerys Targaryen,Daenerys_Targaryen,"Do you know what it is like to be sold, squire? I do. Viserys_Targaryen sold me to Khal Drogo for the promise of a golden crown. Well, Drogo crowned him in gold, though not as he had wished, and I... my sun-and-stars made a queen of me, but if he had been a different man, it might have been much otherwise. Do you think I have forgotten how it felt to be afraid?",Barristan_Selmy,
Daenerys Targaryen,Daenerys_Targaryen,"Why do the gods make kings and queens, if not to protect the ones who can't protect themselves?",Jorah_Mormont,
Daenerys Targaryen,Daenerys_Targaryen,A dragon is no slave.,Kraznys_mo_Nakloz,
Daenerys Targaryen,Daenerys_Targaryen,"Mother of dragons, Daenerys thought. Mother of monsters. What have I unleashed upon the world? A queen I am, but my throne is made of burned bones, and it rests on quicksand. Without dragons, how could she hope to hold Meereen, much less win back Westeros? I am the blood of the dragon, she thought. If they are monsters, so am I.",,
